id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools,combined_analyzed,preferredExperience_analyzed
237589,없음,없음,없음,없음,없음,없음,없음,없음,"['파악', '관리', '툴', '근본', '이상', '지원', '금융', '활동', '검사', '목표', '기반', '효과', '조직', '감사', 'ITIL', '관점', '장', '지표', '단기', '분', '효율', '부서', '분석', '업무', '보유', '원인', '수행', '개선', '경력', '모니터링', '안', '제시', '주요', '문제', '규정', '리스크', 'IT', '운영', '일상', '수립', 'Jira', '다양', '거버넌스', '점검', '달성', '내부통제', '프로세스', '성과']","['관리', '경험', '최종', '마감', '내용', 'Test', '공고', '상황', 'Cobit', '전화', '기간', 'ITIL', '내부', 'Pre', '장애인', '허위', 'IT', '원', '변경', 'Notion', '관련', '접근', '취업', '법령', '전형', '포트폴리오', '국가', '사실', '수습', '대상자', '보안', '테스트', '적용', '인증', '다운로드', 'PDF', '일정', '심사', 'IEC', '절차', '취소', '자격증', '기술', '첨부', '형식', '온라인', '결과', '개별', '경우', '수시', '보호', '정책', '발견', '채용', '조기', '우대', '입사', '거버넌스', 'ISO', '유공자', '관계', '합격', '연장', '진행', '당사', '안내', 'PMP', '제작', '후', '기재', '파일', '임원', '서비스', '완료', '보유', '서류', '별도', '평가', '불가', '이해도', '사전', '지원서', '인터뷰', '대응', '표준']"
236095,없음,없음,없음,없음,없음,없음,없음,없음,"['컴퓨터 비전', '석사', 'Tensorflow', '형상', '관리', '이상', '툴', '알고리즘 개발', '특허', '학회', '학위', '활용', '개발', '처리', 'Linux', '모델', '작성', 'Pytorch', 'Container', '영상', 'Deep Learning', 'AI', '소통', '주요', '의사', 'Shell', '연구', '제출', 'docker', 'framework', '분야', '논문', '관련', '능력']","['관리', '경험', '국내', '수상', 'Language', '학술', '개발', 'Model', '국제', '인공 지능', '데이터', 'VLM', '주요', '전처리', '대회', 'Vision', '논문', '이력', '게재', '규모']"
239930,없음,없음,없음,없음,없음,없음,"['Docker', 'Kubernetes']",없음,"['reports', 'English', 'configuration', 'will', 'principles', 'ility.', 'position', 'mandatory', 'threaded', 'requires', 'technologies', 'an', 'or', 'after', 'Designing', 'File', 'Leadership', 'Job', 'practices', 'Design', 'closely', 'develop', 'Object', 'orchestration', 'Maintenance', 'comprehensive', 'least', 'GitHub', 'processes', 'spoken', 'at', 'deployment', 'drive', 'Kubernetes', 'storage', 'ability', 'scripts', 'Maintain', 'issues', 'Proactively', 'tions.', 'utiliz', 'applications', 'reliability', 'etion.', 'Science', 'years', 'management', 'concepts', 'ensuring', 'e.g.', 'Troubleshoot', 'improveme', 'a', 'integrate', 'Implement', 'systems', 'development', 'continuous', 'Optimization', 'projects', 'propose', 'Provide', 'under', 'is', 'tools', 'Automation', 'scalability', 'Symphony', 'current', 'from', 'cloud', 'operating', 'the', 'documentation', 'networking', 'regular', 'work', 'documents', 'availab', 'Docker', 'cross', 'resolve', 'Optimize', 'for', 'with', 'in', 'architecture', 'ons.', 'foundation', 'related', 'solutions', 'latest', 'security', 'implementing', 'Stay', 'Korea', 'Implementation', 'costs.', 'Develop', 'teams', 'resource', 'environme', 'Storage', 'proven', 'timely', 'Improvement', 'Block', 'platform', 'Understand', 'infrastru', 'rms.', 'PaaS', 'design', 'A', 'Excellent', 'ses.', 'Documentation', 'Compute', 'features', 'efficiency', 'high', 'Work', 'monitoring', 'cture.', 'hiring', 'level', 'CV', 'degree', 'functional', 'practi', 'This', 's', 'Experience', 'Summary', 'configurati', 'C', 'manage', 'm', 'CI', 'attaching', 'multi', 'proces', 'LINUX', 'ensure', 'When', 'Collaborate', 'ation.', 'to', 'role', 'Monitoring', 'performance', 'on', 'native', 'our', 'CD', 'Rakuten', 'Reporting', 'nts.', 'Bachelor', 'best', 'software', 'platfo', 'applica', 'System', 'of', 'solid', 'compl', 'containerization', 'anner.', 'Resume', 'DevOps', 'Collaboration', 'and', 'implement', 'submitting', 'automation', 'streamline', 'experience', 'Responsibilities', 'Korean', 'Continuous', 'ces.', 'availability', 'written', 'proficiency', 'concept', 'seamlessly']","['multiple', 'to', 'working', 'quickly', 'fast', 'pasted', 'projects', 'solving', 'adopting', 'diagnose', 'Excellent', 'proactive', 'technologies', 'effectively', 'problem', 'the', 'methodologies', 'skills', 'communication', 'tasks', 'mindset', 'environment', 'prioritizing', 'functional', 'deadlines', 'resolve', 'cross', 'meet', 'ability', 'with', 'in', 'learning', 'issues', 'complex', 'Strong', 'manage', 'and', 'learn', 'collaboration', 'experience', 'simultaneously', 'approach', 'operate', 'Ability', 'Continuous', 'a', 'new', 'teams']"
229838,없음,['TypeScript'],없음,['React'],없음,없음,없음,없음,"['확장', '스스로', '핵심', 'SDK', '지원', '이상', '엘리스', '웹', '경험', '협업', '환경', '정의', '생태계', '역할', '프론트', '기반', '역량', '사용자', 'WebRTC', '포함', 'WebSocket', '코드', '해결', '스트리밍', '설계', '아래', '개발', '팀', '처리', '효율', 'Micro', '가능', '집중', '자동', '구현', '데이터', '요건', '통신', '요구', '업무', '자격', '에디터', '엔드', '해당', '코어', '충족', '통합', '학습', 'AI', '보수', 'LMS', '최적', '아키텍처', '도구', '경력', '개선', '트래픽', '문제', '성능', 'N', '멀티미디어', '기능', '포지션', '플랫폼', '주도', '증가', 'Frontend', '다양', '엔지니어', '시스템', '실시간', '유지', '관련', '프로세스', '규모', '능력']","['federation', '경험', 'Test', '오픈', '포함', 'WebSocket', '개발', '리더', 'MUI', 'Unit', 'module', 'ESLint', '팅', '스택', '성능', 'RxJS', '이용', '번들러', '프로세스', 'TypeScript', 'Esbuild', '일', '웹', 'REST API', '엘리스', '협업', 'WebRTC', 'Testing', '텍스트', '팀', '해외', 'NPM', '빌드', '채팅', '개발자', '구현', '통신', '테스트', '디자인', 'Server', 'Application', '자체', 'MSA', '개선', '화면', 'Side', '파트', '운영', '기여', '카메라', '기술', '에디', '온라인', '칸', '라이브러리', 'ES6', '정적', '포맷', '스트리밍', '사용', '애자', 'Prettier', '교육', 'Monaco', 'N', 'Websocket', 'Codemirror', '반', 'Testing Library', 'Emotion', 'Rendering', '기반', 'Next.js', '서버', 'Rollup', '코드', 'React', '분석', '작성', '서비스', '에디터', 'Vite', '최적', '동영상', 'Cypress', 'Webpack', 'Library', 'Jest', '시스템', '스크럼', '소스', 'E', 'iframe', '소프트웨어']"
237344,"['JavaScript', 'Python', 'Java']",없음,없음,없음,없음,없음,"['Jenkins', 'GCP', 'Azure', 'AWS']",['Kubernetes'],"['용량', 'DB', '인프라', '이상', '경험', '웹', 'Azure DevOps', '환경', '상담', 'Elixir', '역량', '기반', '연계', 'Java', 'Cloudflare', 'GitHub Actions', '서버', 'BI', '해결', 'RDBMS', '모델링', '설계', '개발', '구성', '처리', '제품', 'Azure', '실무', 'AWS CodePipeline', '이해', 'GCP', '구현', 'Cloud', '통신', '빅데이터', '클라우드', 'Native', '메시징', '보조', 'AWS', '언어', 'AI', '아키텍처', '병렬', '문제', '성능', 'DevOps', 'Python', '동시', 'ETL', 'framework', 'Jenkins', '상', 'SQL', '시스템', 'JavaScript', '이용', '실시간']","['경험', '환경', 'Elixir', 'IDL', '사용', 'or', 'protobuf', '실무', 'Istio', '이해', '컨테이너', '서비스', 'LiveView', '언어', 'Kubernetes', 'Phoenix', '메쉬', '관심', '마이크로']"
248414,['Java'],['Java'],['Spring'],['Spring'],['gRPC'],['gRPC'],"['AWS', 'Azure', 'Kubernetes', 'Redis']","['Docker', 'Redis', 'AWS', 'Kubernetes', 'MongoDB']","['this', 'will', 'using', 'raising', 'service', 'has', 'small', 'more', 'who', 'Software', 'or', 'Go.', 'requests', 'track', 'innovati', 'python', 'closely', 'straightforward', 'project', 'develop', 'Spring', 'delivering', 'ers.', 'Springboot', 'Build', 'among', 'critical', 'Decompose', 'highly', 'at', 'AWS', 'Kubernetes', 'Engineer', 'workload', 'issues', 'scalable', 'REST', 'applications', 'end', 'years', 'Mo', 'into', 'framework', 'management', 'scale.', 'custom', 'ensuring', 'd', 'nents.', 'a', 'systems', 'Redis', 'development', 'ruthlessly', 'projects', 'Operational', 'excel', 'JAVA', 'frame', 'Coupang', 'computing', 'is', 'works.', 'operational', 'Demonstrate', 'science', 'cloud', 'Excel', 'one', 'the', 'work', 'unlock', 'f', 'ields.', 'extensible', 'problems', 'perfor', 'developing', 'Architect', 'large', 'for', 'with', 'root', 'in', 'architecture', 'ons.', 'complex', 'Write', 'stack', 'ngoDB.', 'solutions', 'related', 'hands', 'tech', 'distributed', 'GraphQL', 'Hands', 'Gateway', 'esh.', 'professional', 'advanced', 'MicroServices', 'urgency', 'Develop', 'teams', 'mance.', 'services', 'multiple', 'record', 'working', 'mesh', 'back', 'talented', 'In', 'fluent', 'platform', 'Java', 'similar', 'infrastru', 'raise', 'GCP.', 'ams.', 'built', 'compo', 'be', 'bar', 'As', 'te', 'cture.', 'providing', 'engineering', 'deep', 'degree', 'You', 'reactive', 'infrastructure', 'causes', 'Staff', 'lence.', 'scale', 'leaders', 's', 'Proven', 'Experience', 'you', 'stems.', 'reliable', 'handle', 'm', 'gRPC', 'opportunities', 'Dive', 'other', 'maintaining', 'full', 'designing', 'part', 'system', 'Collaborate', 'configuring', 'partner', 'to', 'role', 'prioritize', 'quality', 'components', 'on', 'excellence', 'technically', 'highest', 'bachelor', 'addressing', 'team.', 'our', 'lead', 'Kafka', 'APIs', 'simple', 'actively', 'Azure', 'Hibernate', 'accountable', 'Istio', 'vertex', 'best', 'mechanisms', 'move', 'software', 'as', 'resulting', 'computer', 'technical', 'esign.', 'of', 'product', 'define', 'proactively', 'team', 'egree.', 'make', 'years.', 'and', 'implement', 'collaborating', 'Manage', 'experience', 'One', 'mission', 'efficient', 'last', 'lead.', 'build', 'while', 'sy']","['English', 'Ingress', 'using', 'ility.', 'has', 'who', 'pipelines', 'or', 'ro', 'request', 'Spring', 'Mesh', 'like', 'communic', 'managed', 'Node.js', 'patterns', 'Programming', 'deployment', 'tables', 'AWS', 'Kubernetes', 'understanding', 'authentication', 'applications', 'MongoDB', 'Google', 'management', 'circuit', 'IO.', 'scale.', 'Ability', 'Cassandra', 'Service', 'a', 'eways.', 'load', 'paced', 'Redis', 'balancing', 'API', 'priorities', 'ga', 'Deep', 'is', 'capable', 'science', 'gat', 'operating', 'limiting', 'the', 'environment', 'Docker', 'Server', 'f', 'ields.', 'large', 'for', 'subnets', 'in', 'network', 'architecture', 'go', 'complex', 'traffic', 'Side', 'Strong', 'related', 'distributed', 'non', 'blocking', 'Yaml', 'SQL', 'modern', 'routing', 'connection', 'multiple', 'services', 'including', 'application', 'timeouts', 'breaking', 'PhD', 'ction.', 'competing', 'fluent', 'Java', 'Developed', 'lan', 'design', 'teway.', 'features', 'rate', 'efficiency', 'web', 'control', 'business', 'enhancing', 'deep', 'throttling', 'degree', 'Sp', 'Kafka.', 'scale', 'leading', 's', 'Experience', 'rings.', 'concurrency', 'good', 'handle', 'gRPC', 'CI', 'Core', 'other', 'multi', 'networks', 'scalab', 'inje', 'system', 'configuring', 'plane', 'fast', 'uting.', 'ation.', 'Expertise', 'to', 'components', 'route', 'performance', 'authorization', 'kernel', 'threading', 'synchronization', 'CD', 'offe', 'Kafka', 'EE', 'fault', 'Hibernate', 'Istio', 'as', 'computer', 'technical', 'such', 'of', 'delivery', 'anner.', 'virtual', 'and', 'cloud.', 'master', 'J', 'experience', 'One', 'mirroring', 'guage.', 'JDBC', 'NOSQL']"
40159,['Java'],없음,없음,없음,없음,없음,"['Elasticsearch', 'AWS', 'Azure', 'Terraform', 'GCP', 'Slack']",없음,"['관리', '경험', '활동', '역할', '고민', '해결', '실행', '활용', '개발', '안정', '입장', '최소', 'GCP', 'Datadog', '발생', 'AWS', '엔지니어링', '생산', '문제', '파이프라인', '성능', '변경', '주도', '제공', 'Whatap', 'Observability', '이용', '관련', '프로세스', '인프라', '용량', '이상', '지원', '협업', 'Engineering', 'Downtime', '향상', '반복', '팀', 'Feature', '선택', '자동화', '필요', '보안', '슈팅', '중단', '원인', 'Application', '개선', '아키텍처', '부정', '우리', '경력', '트래픽', '전문가', '인증', '데브옵스', 'Integration', '운영', '기술', '과정', '상태', '근본', 'Site', '숙련자', 'Region', '고객', 'Terraform', 'IaC', 'Java', '보호', '경우', 'Platform', '사용', '상시', '진단', '효율', '가능', '자동', '해소', '품질', '도구', '모니터링', 'CI', '와탭', '구축', 'Elasticsearch', '정보', '진행', '환경', '역량', '사용자', '조직', 'Reliable', '장애', '코드', 'CD', '필수', '자유', '제품', 'Azure', 'Pulumi', '요건', '분석', 'Gitlab', '서비스', '트러블', '업무', '피드백', '언어', 'On', 'Slack', 'Rquest', '확보', '컨설팅', 'premise', '기준', '플랫폼', 'Multi', 'Github', 'NewRelic', '대응']","['관리', '경험', '환경', 'CSAP', '체계', '기반', '오픈', '마이그레이션', 'ISMS', 'Platform', '활용', 'SaaS', '프로젝트', '보안', 'Cloud', '서비스', '업무', 'Public', 'Contributor', '수행', 'MSA', 'On', '모니터링', '주요', '인증', 'Committer', 'premise', '운영', '구축', 'Service', 'ISO 27001', '소스']"
257172,없음,"['Kotlin', 'Swift', 'Java']",없음,없음,없음,없음,없음,없음,"['핵심', 'SDK', '경험', '상황', '네트워크', '해결', '설계', '활용', '개발', '관리자', '능력', '공학', '디자이너', '지도', '엔지니어링', '소통', '커뮤니케이션', '래스터', '성능', '문제', '주도', '논리', 'OpenGL', '관련', '이상', '지원', '전공', '방식', '협업', 'iOS', 'Mobility', 'Feature', '사고', '팀워크', '개발자', '데이터', '성장', '엔진', '컴퓨터', '자체', '경력', '운영', '자기', 'Lane', 'Map', '벡터', '규모', '기술', '실패', '멀티스레드', '고객', '내비게이션', '사용', 'Linux', 'level', '품질', '중심', 'C', '담당자', '차세대', '긍정', '구동', '렌더링', '3D', '정보', '태도', 'ES', '역량', '효과', '기반', '모빌리티', '제품', '처리', '분석', '서비스', 'Android', '업무', '보유', '최적', '3D 그래픽', '프로그래밍', 'D', '가치', '대응', '문화', '소프트웨어']","['Metal', '경험', '기반', 'Java', 'iOS', '오픈', '임베디드', '개발', 'Kotlin', 'JNI', 'Location', 'Interface', '서비스', 'Android', 'Native', 'Application', '디바이스', 'Swift', 'Mobile', 'C', '운영', '플랫폼', 'Objective', '다양', '네이티브', '이용', '소스']"
79517,없음,없음,없음,없음,없음,없음,없음,"['Docker', 'AWS']","['인프라', '백업', '관리', '회화', '이상', '지원', 'MongDB', '환경', '전문대', '영어', '서버', '장애', '스토리', '신입', '해결', '필수', '개발', '해외', '자사', '가능', 'Cloud', '분석', '서비스', '빅데이터', '온프라미스', '업무', 'IoT', '지사', '복구', 'InfluxDB', '조건', '경력', 'Kafak', '연령', '문제', '무관', 'IT', '학력', '운영', '플랫폼', '대응', '구축', '표준', '엔지니어', '시스템', '성', '졸', '관련', '기술']","['Docker', '사용', '경험', '회화', 'Hadoop', 'AWS', '빅데이터', '지식', '가능', '기본', '영어', '관련', '우대']"
229740,['Python'],없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,"['용량', '경험', '이상', '팀원', '동기', '전문', '데이터 분석', '행동', '목표', '협업', '바탕', '고객', '역량', '기반', '사용자', '도출', '경쟁력', '조직', '포함', '향상', '설계', '활용', '개발', '추구', '팀', '지표', '궁극', '오너', '효율', '프로젝트', '인', '이해', '집중', '데이터', '창출', '분석', '전반', '전사', '부여', '서비스', '업무', '유의미', '능력', '인사이트', '피드백', '교육', '개선', '학습', '지속', '전체', '열정', '주요', '가치', '사이트', '로그', '설정', '자원', '운영', 'Python', '임팩트', '제공', '기여', '가공', '주도', '사업', '다양', 'SQL', '할당', '유지', '관련', '성과', '리딩', '기술']","['경험', 'ML', '수상', '데이터 분석', '저널', '리드', '학회', '해결', '개발', '팀', 'SageMaker', '데이터', '개선', 'AI', '실적', 'PyTorch', '문제', '거버너스', '탑티어', '대회', '구축', '게재', 'TensorFlow', '관련', '프로세스', '기술']"
