id,combined_analyzed_json,preferredExperience_analyzed_json
257368,"[""collaborate"", ""and"", ""communicate"", ""with"", ""internal"", ""customers"", ""to"", ""share"", ""ideas"", ""problems"", ""requests"", ""the"", ""ai"", ""platform"", ""depar"", ""tment."", ""given"", ""needs"", ""define"", ""product"", ""vision"", ""align"", ""team"", ""drive"", ""towards"", ""achieving"", ""that"", ""v"", ""ision."", ""break"", ""down"", ""into"", ""milestones"", ""further"", ""those"", ""actionable"", ""user"", ""stories"", ""tasks."", ""maintain"", ""close"", ""co"", ""working"", ""relationships"", ""high"", ""satisfaction"", ""keep"", ""them"", ""updated"", ""about"", ""road"", ""map"", ""status"", ""of"", ""pro"", ""ducts."", ""collect"", ""organize"", ""evaluate"", ""business"", ""requirements"", ""existing"", ""processes"", ""uncover"", ""areas"", ""for"", ""improvements"", ""effectively"", ""these."", ""document"", ""logic"", ""reference"", ""easy"", ""sharing"", ""cust"", ""omers."", ""create"", ""refine"", ""pm"", ""metrics"", ""observability"", ""d"", ""ept."", ""bachelor"", ""s"", ""degree"", ""in"", ""computer"", ""science"", ""or"", ""related"", ""field"", ""equivalent"", ""experience"", ""level"", ""english"", ""years"", ""management"", ""experiences"", ""korean"", ""language"", ""skill"", ""excellent"", ""organizational"", ""communication"", ""skills"", ""software"", ""development"", ""lifecycle"", ""strong"", ""critical"", ""thinking"", ""decision"", ""making"", ""able"", ""recognize"", ""unspoken"", ""ux"", ""designers"", ""find"", ""right"", ""balance"", ""between"", ""timeline"", ""personable"", ""but"", ""firm"", ""when"", ""identifying"", ""discussing"", ""it"", ""medical"", ""industries"", ""comfortable"", ""challenging"", ""assumptions"", ""providing"", ""receiving"", ""feedback""]","[""experience"", ""in"", ""working"", ""on"", ""web"", ""applications"", ""and"", ""data"", ""system"", ""technologies"", ""with"", ""jira"", ""confluence"", ""diagrams"", ""as"", ""code""]"
214491,"[""live"", ""score"", ""flutter"", ""next"", ""js"", ""git""]","[""flutter"", ""a"", ""z"", ""create"", ""project"", ""ui"", ""ux"", ""riverpod"", ""ios""]"
240743,"[""python"", ""pre"", ""train"", ""open"", ""llm"", ""spring"", ""framework"", ""boot"", ""web"", ""application"", ""ai"", ""linux"", ""unix""]","[""rag""]"
247064,"[""design"", ""develop"", ""and"", ""maintain"", ""backend"", ""apis"", ""databases"", ""systems"", ""using"", ""golang"", ""programming"", ""language"", ""ensure"", ""the"", ""scalability"", ""availability"", ""security"", ""of"", ""write"", ""high"", ""quality"", ""reusable"", ""well"", ""documented"", ""code"", ""in"", ""collaborate"", ""with"", ""cross"", ""functional"", ""teams"", ""including"", ""front"", ""end"", ""developers"", ""product"", ""managers"", ""to"", ""seamless"", ""integration"", ""back"", ""troubleshoot"", ""debug"", ""production"", ""issues"", ""a"", ""timely"", ""effective"", ""manner"", ""aws"", ""debugging"", ""tools"", ""techniques"", ""optimize"", ""database"", ""queries"", ""system"", ""performance"", ""improve"", ""response"", ""time"", ""bachelor"", ""s"", ""degree"", ""related"", ""field"", ""study"", ""or"", ""at"", ""least"", ""years"", ""proven"", ""experience"", ""is"", ""required"", ""knowledge"", ""operating"", ""network"", ""r"", ""ich"", ""experiences"", ""patterns"", ""data"", ""structures"", ""algorithms"", ""strong"", ""background"", ""web"", ""technologies"", ""intimate"", ""understanding"", ""http"", ""https"", ""protocol"", ""proficiency"", ""common"", ""tech"", ""stacks"", ""for"", ""restful"", ""api"", ""familiarity"", ""multitude"", ""stores"", ""sql"", ""nosql"", ""redis"", ""extensive"", ""building"", ""infrastructure"", ""on"", ""other"", ""cloud"", ""services"", ""clean"", ""maintainable"", ""efficient"", ""while"", ""following"", ""best"", ""practices"", ""coding"", ""standards"", ""excellent"", ""written"", ""verbal"", ""communication"", ""skills"", ""english"", ""managing"", ""above"", ""mau"", ""million"", ""users""]","[""experience"", ""with"", ""building"", ""and"", ""managing"", ""infrastructure"", ""in"", ""above"", ""mau"", ""million"", ""users"", ""knowledge"", ""grpc"", ""architecture"", ""designing"", ""implementing"", ""operating"", ""cloud"", ""solutions"", ""on"", ""aws"", ""platforms"", ""golang"", ""echo"", ""frameworks""]"
227961,"[""kotlin"", ""android"", ""application"", ""jetpack"", ""compose"", ""viewmodel"", ""livedata"", ""room"", ""java"", ""git"", ""slack"", ""notion""]","[""google"", ""playstore"", ""thread"", ""mvp"", ""mvvm"", ""git""]"
192033,"[""ai"", ""pm"", ""gpu"", ""mlops"", ""fastapi"", ""python"", ""docker""]","[""celery"", ""kafka"", ""rdbms"", ""elasticsearch"", ""ci"", ""cd"", ""kubernetes"", ""aws""]"
170201,"[""stable"", ""diffusion"", ""viton"", ""ml"", ""dl"", ""framework"", ""pytorch"", ""tensorflow"", ""keras"", ""ai"", ""llm"", ""notion"", ""slack"", ""github""]","[""mlflow"", ""wandb"", ""neptune"", ""insight"", ""pytorch"", ""python"", ""github"", ""opencv"", ""aws"", ""gcp"", ""docker"", ""notion"", ""slack"", ""jira""]"
220384,"[""ai"", ""infra"", ""as"", ""code"", ""tools"", ""kotlin"", ""spring"", ""boot"", ""python"", ""terraform"", ""ansible"", ""and"", ""more"", ""backend"", ""engineer""]","[""ai"", ""ml"", ""kotlin"", ""spring"", ""python"", ""terraform"", ""ansible"", ""opencv""]"
242205,"[""radar"", ""mcu"", ""f"", ""w""]","[""can"", ""radar""]"
257357,"[""solidity"", ""move""]","[""solidity"", ""move""]"
261340,"[""native"", ""hybrid"", ""pos"", ""ui"", ""ux"", ""java"", ""rdb"", ""sql"", ""tcp"", ""websocket""]","[""pos"", ""tcp"", ""websocket""]"
255461,"[""responsibility"", ""it"", ""asset"", ""procurement"", ""and"", ""management"", ""oversee"", ""the"", ""inventory"", ""of"", ""equipment"", ""for"", ""both"", ""seoul"", ""global"", ""offices"", ""collaborating"", ""closely"", ""with"", ""local"", ""international"", ""vendors"", ""onboarding"", ""software"", ""administration"", ""handle"", ""tasks"", ""including"", ""distributing"", ""employee"", ""devices"", ""e.g."", ""laptops"", ""peripherals"", ""setting"", ""up"", ""user"", ""accounts"", ""permissions"", ""licenses"", ""platforms"", ""such"", ""as"", ""google"", ""workspace"", ""notion"", ""ms"", ""office"", ""etc."", ""support"", ""deliver"", ""in"", ""person"", ""remote"", ""a"", ""timely"", ""manner"", ""resolving"", ""hardware"", ""issues"", ""effici"", ""ently."", ""tools"", ""maintenance"", ""manage"", ""maintain"", ""company"", ""wide"", ""communication"", ""video"", ""conferencing"", ""systems"", ""other"", ""business"", ""applications"", ""training"", ""provide"", ""needed"", ""to"", ""enhance"", ""productivity"", ""tool"", ""utilization"", ""policy"", ""development"", ""create"", ""enforce"", ""policies"", ""standardize"", ""processes"", ""guide"", ""technology"", ""usage"", ""network"", ""design"", ""monitor"", ""s"", ""infrastructure"", ""lan"", ""wan"", ""vpn"", ""ensure"", ""stable"", ""secure"", ""performance"", ""security"", ""protect"", ""data"", ""by"", ""implementing"", ""robust"", ""measures"", ""soc"", ""responding"", ""threats"", ""compliance"", ""adherence"", ""legal"", ""regulatory"", ""standards"", ""gdpr"", ""through"", ""regular"", ""audits"", ""reporting"", ""qualifications"", ""years"", ""experience"", ""field"", ""knowledge"", ""specialist"", ""position"", ""more"", ""than"", ""employees"", ""proven"", ""working"", ""hyper"", ""scaling"", ""environment"", ""demonstrating"", ""ability"", ""scale"", ""best"", ""practices"", ""effectively"", ""system"", ""integration"", ""excellent"", ""problem"", ""solving"", ""skills"", ""collaborative"", ""mindset"", ""fluency"", ""english"", ""smooth"", ""collaboration"", ""team"", ""members"", ""good"", ""verbal"", ""written"", ""work"", ""technical"", ""non"", ""partners""]","[""preferred"", ""qualifications"", ""experience"", ""with"", ""management"", ""of"", ""single"", ""sign"", ""on"", ""sso"", ""solutions"", ""such"", ""as"", ""okta"", ""to"", ""streamline"", ""license"", ""familiarity"", ""the"", ""procurement"", ""and"", ""certification"", ""process"", ""for"", ""it"", ""equipment"", ""across"", ""multiple"", ""countries"", ""ensuring"", ""compliance"", ""local"", ""regulations"", ""standards""]"
250141,"[""swift"", ""ios"", ""app"", ""vllo"", ""weilo"", ""family"", ""objectiv"", ""c"", ""ide"", ""xcode"", ""notion"", ""slack"", ""git"", ""redmine"", ""jenkins"", ""oop"", ""solid""]","[""ux"", ""ui""]"
85839,"[""kotlin"", ""android"", ""application"", ""coroutines"", ""flow"", ""jetpack"", ""viewmodel"", ""livedata"", ""room""]","[""google"", ""playstore"", ""thread"", ""mvp"", ""mvvm"", ""it""]"
244310,"[""ip"", ""b"", ""c"", ""react"", ""typescript"", ""html"", ""css"", ""query"", ""lerna"", ""material"", ""ui"", ""figma"", ""swagger"", ""jira"", ""bitbucket"", ""pipelines"", ""aws""]","[""api"", ""material"", ""ui"", ""semantic"", ""ant"", ""design"", ""framework""]"
246183,"[""d"", ""ai"", ""instance"", ""segmentation"", ""pose"", ""estimation"", ""surface"", ""matching"", ""deep"", ""learning"", ""model"", ""vision"", ""b"", ""application"", ""c"", ""c++"", ""python""]","[""or"", ""linux"", ""d""]"
249211,"[""bnpl"", ""back"", ""office"", ""kotlin"", ""java"", ""netty"", ""spring"", ""framework"", ""boot"", ""batch"", ""jpa"", ""gradle"", ""db"", ""postgresql"", ""mysql""]","[""pg""]"
142233,"[""python"", ""django"", ""tailwind"", ""htmx"", ""devops"", ""pipeline"", ""online"", ""chat"", ""culture"", ""fit"", ""toy"", ""version"", ""db"", ""template"", ""vanilla"", ""javascript"", ""tailwindcss"", ""css"", ""ui"", ""ux"", ""rest"", ""api"", ""spa"", ""pwa"", ""aws"", ""docker"", ""compose"", ""ecr"", ""github action"", ""ecs"", ""codedeploy"", ""ci"", ""cd"", ""rds"", ""postgresql"", ""w"", ""multi"", ""az"", ""s"", ""cloudfront"", ""route"", ""acm"", ""cloudformation"", ""cdk"", ""iac"", ""infra"", ""as"", ""code"", ""sentry"", ""error"", ""monitoring"", ""apm"", ""google"", ""workplace"", ""slack"", ""notion"", ""microsoft"", ""outlook"", ""teams"", ""sharepoint"", ""loop"", ""it""]","[""team"", ""work"", ""commitment"", ""growth"", ""mindset"", ""dialogue"", ""discusion"", ""excellency"", ""re"", ""think""]"
257292,"[""node.js"", ""javascript"", ""nosql"", ""next"", ""js"", ""nest.js"", ""mongodb"", ""firebase"", ""ex"", ""press.js""]","[""oauth"", ""jwt""]"
239746,"[""api"", ""java"", ""sql"", ""linux"", ""javascript"", ""css"", ""html"", ""elasticsearch"", ""lucene"", ""solr"", ""spring"", ""kotlin"", ""python"", ""docker"", ""kubernetes""]","[""java"", ""spring"", ""kafka"", ""spark""]"
262002,"[""qa"", ""reading"", ""writing"", ""listening"", ""speaking""]","[""it"", ""qa"", ""istqb"", ""csts""]"
246618,"[""api"", ""ai"", ""fastapi"", ""restful"", ""mysql"", ""elasticsearch"", ""aws"", ""docker"", ""kubernetes"", ""k"", ""s"", ""terraform"", ""llm"", ""python""]","[""llm"", ""terraform"", ""ci"", ""cd"", ""jira"", ""confluence"", ""git""]"
248511,"[""wemix"", ""play"", ""app"", ""wallet"", ""ios"", ""native"", ""reactive"", ""programming""]","[""swiftui"", ""architectural"", ""pattern"", ""agile"", ""scrum""]"
247640,"[""dt""]",[]
193881,"[""qa"", ""tc"", ""jira"", ""confluence"", ""github""]","[""istqb"", ""f"", ""l"", ""csts"", ""qa"", ""api"", ""tool""]"
231453,"[""typescript"", ""react"", ""next.js"", ""php"", ""laravel"", ""dynaodb"", ""rdbms"", ""wordpress"", ""pm"", ""position"", ""running"", ""r"", ""gpt"", ""ai"", ""web""]","[""roi""]"
250476,"[""python"", ""go""]",[]
257394,"[""flutter"", ""ios"", ""android"", ""app"", ""cross"", ""platform"", ""restful""]","[""native"", ""android"", ""ios"", ""aso""]"
240589,"[""npu"", ""linux"", ""device"", ""driver"", ""api"", ""guide"", ""sw"", ""hw"", ""fusa"", ""s"", ""pec."", ""board"", ""porting"", ""c"", ""c++"", ""embedded"", ""kernel"", ""process"", ""scheduler"", ""memory"", ""management"", ""synchronization"", ""profiling"", ""soc"", ""computer"", ""architecture""]","[""linux"", ""device"", ""driver"", ""api"", ""fusa"", ""sw"", ""tensorflow"", ""pytorch"", ""onnx"", ""ml"", ""framework""]"
260139,"[""it"", ""erp"", ""vue.js"", ""vuex"", ""scss"", ""spring"", ""boot"", ""git"", ""jenkins"", ""jira"", ""confluence""]","[""aws"", ""jpa"", ""querydsl"", ""it"", ""itil"", ""pmp""]"
258332,"[""fishscope"", ""ai"", ""api"", ""db"", ""erd"", ""git"", ""python"", ""fastapi"", ""docker"", ""typescript"", ""node.js"", ""sql"", ""mongodb"", ""aws"", ""ec"", ""s"", ""rds""]","[""gstreamer"", ""ffmpeg"", ""airflow"", ""ci"", ""cd""]"
246211,"[""product"", ""manager"", ""ad"", ""tech"", ""mvp""]","[""sql"", ""a"", ""to"", ""z""]"
246359,"[""lidar"", ""slam"", ""c"", ""c++"", ""os"", ""linux"", ""ubuntu""]","[""github"", ""ros""]"
250224,"[""mission"", ""of"", ""the"", ""role"", ""stradvision"", ""data"", ""pipeline"", ""team"", ""dpt"", ""de"", ""efficiency"", ""dq"", ""quality"", ""svflow"", ""backend"", ""engineer"", ""ml"", ""machine"", ""learning"", ""mlops"", ""key"", ""responsibilities"", ""etl"", ""extract"", ""transform"", ""load"", ""programming"", ""language"", ""c++"", ""python"", ""java"", ""javascript"", ""end"", ""to"", ""full"", ""stack"", ""kubernetes"", ""k"", ""s"", ""mlflow"", ""kubeflow"", ""engineering"", ""api"", ""sw"", ""sre"", ""sla"", ""site"", ""reliability"", ""cloud"", ""aws"", ""gcp"", ""azure""]","[""mlops"", ""tools"", ""and"", ""platforms"", ""mlflow"", ""kubeflow"", ""or"", ""other"", ""for"", ""model"", ""deployment"", ""monitoring"", ""management"", ""relational"", ""sql"", ""nosql"", ""databases"", ""including"", ""postgres"", ""cassandra"", ""data"", ""pipeline"", ""workflow"", ""airflow"", ""aws"", ""cloud"", ""services"", ""ec"", ""emr"", ""rds"", ""redshift"", ""object"", ""oriented"", ""function"", ""scripting"", ""languages"", ""python"", ""java"", ""c++"", ""javascript""]"
254012,"[""ai"", ""rag"", ""api"", ""poc"", ""llm""]","[""python"", ""kotlin"", ""langchain"", ""spring"", ""ai"", ""llm"", ""db"", ""rag""]"
254832,"[""llm"", ""ml"", ""ai"", ""etl"", ""docker"", ""k"", ""s"", ""python"", ""pytorch"", ""jax""]","[""llm"", ""rpa"", ""c"", ""c++"", ""cuda"", ""programming""]"
252895,"[""devops"", ""aws"", ""part"", ""ci"", ""cd"", ""drone"", ""github"", ""actions"", ""eks"", ""kops"", ""istio"", ""argo"", ""workflow"", ""coredns"", ""cni"", ""ec"", ""x"", ""arm"", ""os"", ""linkerd""]",[]
252420,"[""data"", ""architect"", ""analytics"", ""vault"", ""stakeholder"", ""end"", ""to"", ""bi"", ""eda"", ""hyper"", ""catalog"", ""knowledge"", ""application"", ""ml"", ""engagement"", ""datalake"", ""privacy"", ""security"", ""aggregated"", ""reverseetl"", ""engineering"", ""sql"", ""cs"", ""python"", ""tableau"", ""power"", ""looker"", ""dw"", ""dm"", ""airflow"", ""etl"", ""aws"", ""google"", ""cloud""]","[""bi"", ""dbt""]"
260417,"[""path"", ""planning"", ""motion"", ""control"", ""task"", ""mapf"", ""c"", ""c++"", ""ros"", ""robot"", ""operating"", ""system""]","[""nav"", ""framework""]"
258877,"[""rdbms"", ""nosql"", ""cloud"", ""aws"", ""gcp"", ""azure"", ""linux"", ""server"", ""db""]","[""db"", ""schema"", ""rest"", ""api"", ""java"", ""python"", ""al"", ""ml"", ""elastic"", ""stack"", ""pm"", ""certified"", ""engineer"", ""tuning"", ""hadoop"", ""component"", ""it"", ""spring""]"
239855,"[""redhat"", ""openshift""]","[""linux"", ""web"", ""was"", ""container"", ""kubernetes"", ""openshift"", ""si""]"
260699,"[""rus"", ""unity"", ""d"", ""c#"", ""mesh"", ""jira"", ""git""]","[""unity"", ""physics"", ""animation""]"
252584,"[""ai"", ""go"", ""python"", ""javascript"", ""java"", ""cs"", ""main"", ""sub"", ""docker""]","[""go"", ""tcp"", ""ip"", ""elasticsearch""]"
250772,"[""h"", ""w"", ""s"", ""avr"", ""arduino"", ""esp"", ""sw"", ""application""]",[]
256180,"[""javascript"", ""python"", ""c++"", ""opengl"", ""es"", ""metal"", ""vulkan"", ""directx""]","[""ai""]"
230451,"[""po"", ""pm"", ""sw"", ""be"", ""django"", ""fe"", ""react"", ""next.js"", ""ios"", ""swift"", ""android"", ""kotlin"", ""server"", ""aws""]","[""it"", ""aws""]"
259382,"[""mission"", ""of"", ""the"", ""role"", ""as"", ""a"", ""technical"", ""project"", ""manager"", ""you"", ""will"", ""spearhead"", ""lead"", ""and"", ""navigate"", ""development"", ""execution"", ""ad"", ""adas"", ""projects"", ""ensuring"", ""they"", ""are"", ""delivered"", ""within"", ""designated"", ""timelines"", ""budget"", ""constraints"", ""quality"", ""standards"", ""to"", ""meet"", ""customer"", ""satisfact"", ""ion."", ""your"", ""is"", ""pivotal"", ""in"", ""bridging"", ""gap"", ""between"", ""complex"", ""requirements"", ""managing"", ""internal"", ""software"", ""lifecycle"", ""drive"", ""successful"", ""product"", ""innovation"", ""develo"", ""pment."", ""this"", ""capacity"", ""effectively"", ""communicate"", ""with"", ""both"", ""customers"", ""cross"", ""functional"", ""teams"", ""orchestrating"", ""schedules"", ""proactively"", ""issues"", ""ri"", ""sks."", ""members"", ""perspective"", ""fostering"", ""collaborative"", ""environment"", ""that"", ""encourages"", ""problem"", ""solv"", ""ing."", ""key"", ""responsibilities"", ""direct"", ""full"", ""coordinating"", ""data"", ""engineers"", ""platform"", ""validation"", ""stakeholders"", ""ensure"", ""timely"", ""delivery"", ""scope"", ""bud"", ""get."", ""serve"", ""primary"", ""contact"", ""for"", ""balancing"", ""expectations"", ""feature"", ""milestone"", ""planning"", ""risk"", ""managem"", ""ent."", ""oversee"", ""analy"", ""sis."", ""continuous"", ""tracking"", ""progress"", ""adapt"", ""plans"", ""necess"", ""ary."", ""identify"", ""prioritize"", ""manage"", ""risks"", ""aligning"", ""engineering"", ""resources"", ""resolving"", ""discrepancies"", ""maintain"", ""traject"", ""ory."", ""regularly"", ""evaluate"", ""metrics"", ""e.g."", ""satisfaction"", ""timing"", ""compliance"", ""specifications"", ""status"", ""updates"", ""stakehold"", ""ers."", ""guarantee"", ""all"", ""activities"", ""adhere"", ""relevant"", ""processes"", ""enhancing"", ""efficiency"", ""out"", ""put."", ""negotiate"", ""change"", ""requests"", ""needs"", ""capabilities"", ""resour"", ""ces."", ""conduct"", ""facilitate"", ""essential"", ""meetings"", ""including"", ""discussions"", ""english"", ""team"", ""alignment"", ""progr"", ""ess."", ""basic"", ""qualifications"", ""bachelor"", ""s"", ""degree"", ""or"", ""higher"", ""computer"", ""science"", ""related"", ""fi"", ""eld."", ""minimum"", ""years"", ""experience"", ""automotive"", ""indus"", ""try."", ""management"", ""focus"", ""proficiency"", ""excellent"", ""written"", ""verbal"", ""communication"", ""ski"", ""lls."", ""strong"", ""organizational"", ""skills"", ""ability"", ""multiple"", ""efficien"", ""tly."", ""exceptional"", ""attention"", ""detail"", ""commitment"", ""complet"", ""demonstrated"", ""leadership"", ""abilities"", ""strategic"", ""thinking"", ""effective"", ""across"", ""various"", ""levels"", ""an"", ""organiz"", ""ation.""]","[""preferred"", ""qualifications"", ""years"", ""of"", ""experience"", ""in"", ""ad"", ""and"", ""adas"", ""project"", ""teams"", ""embedded"", ""software"", ""development"", ""strong"", ""knowledge"", ""automotive"", ""processes"", ""e.g."", ""aspice"", ""iso""]"
241731,"[""os"", ""cs"", ""git"", ""branch"", ""python"", ""sql"", ""hive"", ""aws"", ""de"", ""java"", ""databricks"", ""glue"", ""athena"", ""msk"", ""apache"", ""airflow"", ""spark"", ""datahub""]","[""databricks"", ""delta"", ""lake"", ""iceberg"", ""hudi"", ""lakehouse"", ""kubernetes"", ""eco"", ""system""]"
