id,combined_Languages,preferred_Languages,combined_Frameworks,preferred_Frameworks,combined_Libraries,preferred_Libraries,combined_Tools,preferred_Tools
252105,"['Kotlin', 'Java', 'Scala']",없음,없음,['React'],없음,없음,없음,없음
241761,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,['Redis'],없음
168788,없음,없음,없음,없음,없음,없음,없음,없음
250196,없음,없음,없음,없음,없음,없음,없음,없음
142681,없음,없음,없음,없음,없음,없음,없음,없음
247425,없음,없음,없음,없음,없음,없음,없음,없음
250084,없음,"['Rust', 'Scala']",없음,없음,없음,없음,['Docker'],['Docker']
250087,"['Python', 'Rust']",없음,없음,['Spark'],없음,없음,"['Docker', 'AWS', 'Git']",없음
250091,"['Python', 'Kotlin', 'Go', 'Rust', 'Java', 'Scala']",없음,없음,['Spark'],없음,없음,"['Docker', 'AWS', 'Git']",없음
249934,['TypeScript'],없음,없음,없음,없음,없음,없음,없음
250093,없음,없음,없음,없음,없음,없음,없음,없음
249891,없음,없음,['Django'],없음,없음,없음,"['Docker', 'Redis', 'AWS', 'Azure', 'GCP']",없음
250056,없음,없음,없음,없음,없음,없음,없음,없음
245636,없음,"['Python', 'Java']",없음,없음,없음,없음,없음,없음
248977,없음,없음,없음,없음,없음,없음,없음,없음
241760,['Python'],없음,없음,없음,없음,없음,없음,없음
241755,없음,없음,없음,없음,없음,없음,없음,없음
246838,없음,없음,없음,없음,없음,없음,없음,없음
247411,없음,없음,없음,['Django'],없음,없음,없음,['AWS']
247448,['Python'],없음,['Django'],없음,['PyTorch'],없음,"['AWS', 'GCP']",없음
256921,없음,"['Python', 'Java']",없음,없음,없음,없음,"['AWS', 'MySQL']",없음
248340,['R'],없음,없음,없음,없음,없음,없음,없음
245375,없음,없음,없음,없음,없음,없음,없음,없음
246118,"['JavaScript', 'PHP']",['PHP'],없음,없음,없음,없음,['MySQL'],['Git']
257200,"['Python', 'Java']",없음,없음,없음,없음,없음,['ElasticSearch'],없음
247451,없음,없음,없음,없음,없음,없음,없음,없음
231190,없음,없음,없음,없음,없음,없음,없음,없음
247237,없음,없음,없음,없음,없음,없음,없음,없음
216503,없음,없음,없음,없음,없음,없음,없음,없음
245342,없음,없음,없음,없음,없음,없음,없음,없음
188391,없음,없음,없음,없음,없음,없음,없음,없음
245289,없음,없음,없음,없음,없음,없음,없음,없음
245288,없음,없음,없음,없음,없음,없음,없음,없음
244528,없음,없음,없음,없음,없음,없음,없음,없음
245132,없음,없음,없음,없음,없음,없음,없음,없음
239421,없음,없음,없음,없음,없음,없음,없음,없음
235616,['Python'],['Python'],없음,없음,없음,없음,없음,없음
156626,없음,없음,['Spark'],없음,없음,없음,없음,없음
240875,없음,없음,없음,없음,없음,없음,없음,없음
216443,없음,없음,없음,없음,없음,없음,없음,없음
245322,없음,없음,없음,없음,없음,없음,없음,없음
240867,['Python'],없음,없음,없음,['PyTorch'],없음,없음,없음
240852,없음,없음,없음,없음,['PyTorch'],없음,없음,없음
237214,없음,없음,없음,없음,없음,없음,없음,없음
243508,없음,없음,없음,없음,없음,없음,없음,없음
239467,"['Rust', 'Java']",['Rust'],없음,없음,없음,없음,['Git'],없음
240839,없음,없음,없음,없음,없음,없음,없음,없음
240865,없음,없음,없음,없음,없음,없음,없음,없음
216850,없음,없음,없음,없음,없음,없음,없음,없음
236756,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
226821,없음,없음,없음,없음,없음,없음,없음,없음
226822,없음,없음,없음,없음,없음,없음,없음,없음
238307,없음,없음,없음,없음,없음,없음,없음,없음
222915,없음,없음,없음,없음,없음,없음,없음,없음
239171,없음,없음,없음,없음,없음,없음,없음,없음
235572,없음,없음,없음,없음,없음,없음,없음,없음
234397,없음,없음,없음,없음,없음,없음,없음,없음
167148,없음,없음,['Angular'],없음,없음,없음,['MySQL'],"['AWS', 'Git']"
222126,['Python'],없음,없음,없음,없음,없음,없음,없음
140908,['C++'],없음,없음,없음,없음,없음,없음,없음
222408,['Python'],없음,없음,없음,없음,없음,없음,없음
196090,없음,없음,없음,없음,없음,없음,없음,없음
208065,없음,없음,없음,없음,없음,['PyTorch'],없음,"['JIRA', 'Git']"
221495,없음,없음,없음,없음,없음,없음,없음,['Git']
220027,없음,없음,없음,없음,없음,없음,없음,없음
227780,없음,없음,없음,없음,없음,없음,없음,없음
231360,없음,없음,없음,없음,없음,없음,없음,없음
229071,없음,없음,없음,없음,없음,없음,없음,없음
227782,없음,없음,없음,없음,없음,없음,없음,없음
228727,없음,없음,없음,없음,없음,없음,없음,없음
227779,없음,없음,없음,없음,없음,없음,없음,없음
216427,없음,없음,없음,없음,없음,없음,없음,없음
219518,없음,없음,없음,없음,없음,없음,없음,없음
222682,없음,['Go'],없음,없음,없음,없음,"['Ansible', 'AWS', 'Azure', 'Terraform', 'Kubernetes', 'GCP']",['Grafana']
219604,없음,없음,없음,없음,없음,없음,없음,없음
226187,없음,없음,없음,없음,없음,없음,없음,없음
227774,없음,없음,없음,없음,없음,없음,없음,없음
227778,없음,없음,없음,없음,없음,없음,없음,없음
224271,없음,없음,없음,없음,없음,없음,없음,없음
227775,없음,없음,없음,없음,없음,없음,없음,없음
226836,['Python'],없음,없음,없음,없음,없음,없음,없음
200656,없음,없음,없음,없음,없음,없음,없음,없음
217208,['Python'],['Python'],없음,없음,없음,없음,없음,없음
213063,없음,없음,없음,없음,없음,없음,없음,없음
166683,"['Go', 'Rust']",없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
227772,없음,없음,없음,없음,없음,없음,없음,없음
205982,없음,없음,없음,없음,없음,없음,없음,없음
221508,없음,없음,없음,없음,없음,없음,없음,없음
196838,없음,없음,없음,없음,없음,없음,없음,없음
166685,['Python'],없음,없음,없음,없음,없음,"['GCP', 'Azure', 'Kubernetes', 'AWS']","['GCP', 'Azure', 'AWS']"
155415,없음,없음,없음,없음,없음,없음,없음,없음
193161,없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']",없음
196835,없음,없음,없음,없음,없음,없음,없음,없음
186510,['Swift'],없음,없음,없음,없음,없음,없음,없음
206707,없음,없음,없음,없음,없음,없음,없음,없음
189718,없음,없음,없음,없음,없음,없음,없음,없음
185987,없음,없음,없음,없음,없음,없음,없음,없음
147444,없음,없음,없음,없음,없음,없음,없음,없음
221516,없음,없음,없음,없음,없음,없음,없음,없음
174382,없음,없음,없음,없음,없음,없음,없음,없음
175476,없음,없음,없음,없음,없음,없음,없음,없음
189707,없음,없음,없음,없음,없음,없음,없음,없음
155069,없음,없음,없음,없음,없음,없음,없음,없음
185461,없음,없음,없음,없음,없음,없음,없음,없음
160656,없음,없음,없음,없음,없음,없음,없음,없음
103801,없음,없음,없음,없음,없음,없음,없음,없음
124026,없음,없음,없음,없음,없음,없음,없음,없음
106787,없음,없음,없음,없음,없음,없음,없음,없음
155422,없음,없음,없음,없음,없음,없음,없음,없음
154424,없음,없음,없음,없음,없음,없음,없음,없음
166136,없음,없음,없음,없음,없음,없음,없음,없음
87790,없음,없음,없음,없음,없음,없음,없음,없음
207842,['PHP'],없음,['Laravel'],없음,없음,없음,없음,"['GCP', 'AWS']"
230508,['TypeScript'],없음,['React'],없음,없음,없음,없음,없음
76159,없음,없음,없음,없음,없음,없음,없음,없음
223000,['TypeScript'],없음,없음,없음,없음,없음,없음,없음
146263,없음,['Go'],없음,없음,없음,없음,없음,없음
222999,없음,['Go'],없음,없음,없음,없음,없음,['Git']
46155,없음,없음,없음,없음,없음,없음,['Git'],없음
231420,['Python'],없음,없음,없음,없음,없음,['MySQL'],없음
223001,없음,없음,없음,없음,없음,없음,없음,없음
231169,없음,없음,['Spring'],없음,['jQuery'],없음,없음,없음
226388,없음,없음,['Flutter'],없음,없음,없음,없음,없음
222670,없음,없음,없음,없음,없음,없음,없음,없음
221642,없음,없음,없음,없음,없음,없음,['AWS'],['AWS']
230874,없음,['Rust'],없음,없음,없음,없음,없음,"['AWS', 'Azure']"
205461,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,없음,"['AWS', 'Git']"
214728,"['Python', 'Java']",없음,['Spring'],없음,없음,없음,없음,"['Docker', 'GCP']"
174977,['Python'],"['Python', 'Java']",없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']",['AWS']
230401,['Go'],없음,없음,없음,없음,없음,"['Docker', 'Kubernetes', 'Git']","['GCP', 'Azure', 'AWS']"
213313,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,없음,"['Azure', 'Kubernetes']"
229214,없음,없음,없음,없음,없음,없음,['Docker'],없음
229245,없음,없음,없음,없음,없음,없음,없음,['AWS']
229664,"['Go', 'Python', 'Java']",없음,없음,없음,없음,없음,['MongoDB'],"['Docker', 'AWS', 'Kubernetes', 'Grafana']"
171975,['Python'],없음,없음,없음,없음,없음,"['AWS', 'Terraform', 'Ansible']","['Docker', 'AWS', 'Kubernetes']"
196506,없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']",['Grafana']
225434,없음,['Python'],없음,없음,없음,없음,['Git'],['Docker']
231102,['Python'],없음,없음,없음,없음,없음,['Git'],없음
214874,없음,없음,없음,없음,없음,없음,없음,없음
183314,없음,없음,없음,없음,없음,없음,없음,['Slack']
178580,['Rust'],['Python'],없음,없음,없음,없음,없음,['AWS']
190373,"['Kotlin', 'Java']",없음,없음,없음,없음,없음,"['Jenkins', 'Docker', 'Kubernetes']","['Ansible', 'Redis', 'AWS', 'Terraform', 'Kubernetes']"
221540,['Java'],없음,없음,없음,없음,없음,['MySQL'],없음
210157,"['R', 'Python']",없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']"
199953,없음,없음,없음,없음,없음,없음,없음,없음
166692,['Python'],없음,없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
224316,없음,없음,없음,없음,['PyTorch'],없음,없음,없음
58355,['Python'],없음,없음,없음,없음,없음,없음,없음
226411,['Python'],없음,없음,없음,없음,없음,없음,없음
228932,"['JavaScript', 'TypeScript']",없음,['React'],없음,없음,없음,없음,없음
227931,없음,없음,없음,없음,없음,없음,없음,없음
205317,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
189803,['Python'],없음,없음,없음,없음,없음,없음,없음
135137,없음,없음,없음,없음,없음,없음,없음,없음
226037,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
178743,"['Python', 'Rust']",없음,없음,없음,없음,없음,없음,없음
138512,없음,없음,없음,없음,없음,없음,없음,없음
216068,['Python'],없음,없음,없음,없음,없음,없음,"['Terraform', 'Ansible']"
214034,"['C++', 'Python']",없음,"['TensorFlow', 'Keras']",없음,"['TensorFlow', 'Keras', 'PyTorch']",없음,없음,없음
19099,없음,없음,없음,없음,없음,없음,없음,없음
154307,없음,없음,없음,없음,없음,없음,"['MySQL', 'PostgreSQL']",['MongoDB']
178456,없음,없음,없음,없음,없음,없음,없음,없음
223557,없음,없음,없음,없음,['jQuery'],['jQuery'],없음,없음
154911,없음,없음,['Spark'],없음,없음,없음,없음,없음
224782,['Python'],없음,['FastAPI'],없음,없음,없음,없음,없음
224770,없음,없음,없음,없음,없음,없음,없음,없음
207714,없음,['JavaScript'],['React'],없음,없음,없음,없음,['Elasticsearch']
100405,"['C++', 'Python']",없음,['TensorFlow'],['TensorFlow'],"['TensorFlow', 'PyTorch']","['TensorFlow', 'PyTorch']",없음,없음
224987,없음,없음,없음,없음,없음,없음,없음,없음
154546,"['JavaScript', 'Python', 'Java']",없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']","['Docker', 'AWS', 'Azure']",없음
169422,없음,없음,없음,없음,없음,없음,없음,없음
222974,['Python'],없음,['FastAPI'],없음,없음,없음,"['AWS', 'Git']","['Docker', 'AWS']"
147773,없음,없음,없음,없음,없음,없음,없음,없음
223136,"['Go', 'Java', 'PHP']",없음,없음,없음,없음,없음,없음,"['Elasticsearch', 'Docker', 'Redis', 'Jenkins', 'AWS', 'MongoDB']"
147486,"['C++', 'Python']",없음,['TensorFlow'],['TensorFlow'],"['TensorFlow', 'PyTorch']","['TensorFlow', 'PyTorch']",없음,없음
226308,없음,없음,없음,없음,없음,없음,없음,"['Docker', 'Git']"
223381,없음,없음,없음,없음,없음,없음,없음,없음
216073,['Python'],없음,없음,없음,없음,없음,['Kubernetes'],"['Terraform', 'Ansible']"
216868,없음,없음,없음,없음,없음,없음,없음,없음
108741,없음,없음,없음,없음,없음,없음,"['Docker', 'Kubernetes']",없음
216863,"['C++', 'Rust']",없음,['Spark'],없음,없음,없음,없음,없음
216485,없음,없음,없음,없음,없음,없음,없음,없음
100407,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
195494,없음,없음,"['Angular', 'React']",없음,없음,없음,없음,없음
109016,없음,없음,없음,없음,없음,없음,없음,['Kubernetes']
212559,['Java'],없음,['Spring'],없음,없음,없음,['AWS'],['Git']
221922,없음,없음,없음,없음,없음,없음,없음,없음
138136,['Python'],없음,없음,없음,없음,['gRPC'],['Docker'],없음
224556,없음,없음,없음,없음,없음,없음,없음,없음
224396,없음,없음,없음,없음,없음,없음,없음,없음
117928,없음,없음,없음,없음,없음,없음,없음,없음
128700,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
219655,없음,없음,없음,없음,없음,없음,"['GCP', 'AWS']",['Kubernetes']
166679,['TypeScript'],없음,['React'],없음,없음,없음,없음,"['GCP', 'Azure', 'AWS']"
202639,없음,없음,"['Spring Boot', 'React']",없음,없음,없음,['PostgreSQL'],['JIRA']
157380,없음,없음,['TensorFlow'],없음,"['TensorFlow', 'PyTorch']",없음,없음,없음
210786,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
171446,['Python'],없음,없음,없음,없음,없음,"['GCP', 'Azure', 'AWS', 'Git']",없음
219877,없음,없음,없음,없음,없음,없음,없음,없음
223855,없음,없음,없음,없음,없음,없음,없음,없음
147487,"['C++', 'Python']",없음,없음,없음,없음,없음,없음,없음
168560,['Python'],없음,없음,없음,없음,없음,['AWS'],없음
140394,없음,없음,없음,없음,없음,없음,없음,없음
210253,없음,없음,없음,없음,없음,없음,"['AWS', 'Azure']",없음
78417,['Python'],없음,없음,없음,없음,없음,없음,없음
162077,['Rust'],없음,없음,없음,없음,없음,없음,"['JIRA', 'Slack']"
195493,없음,['Python'],"['Django', 'Spring']",['Django'],없음,없음,"['MySQL', 'PostgreSQL']",없음
190232,없음,없음,['Flutter'],['Flutter'],없음,없음,['Git'],"['Jenkins', 'Git']"
169421,없음,없음,['React'],없음,없음,없음,없음,없음
225473,['Python'],없음,없음,없음,없음,없음,없음,없음
214943,없음,없음,없음,없음,없음,없음,없음,없음
28199,"['Go', 'TypeScript']",없음,없음,없음,없음,없음,"['AWS', 'Kubernetes']","['Docker', 'Terraform', 'Kubernetes']"
157834,['Swift'],없음,없음,없음,없음,없음,없음,없음
171525,없음,없음,없음,없음,없음,없음,없음,없음
156291,없음,없음,없음,없음,없음,없음,없음,"['JIRA', 'Slack']"
216081,['JavaScript'],['Rust'],"['Angular', 'React']",없음,없음,없음,없음,없음
224005,없음,없음,없음,없음,없음,없음,없음,['Docker']
92529,['PHP'],없음,['Laravel'],없음,없음,없음,"['MySQL', 'MongoDB']",없음
219415,없음,없음,['React'],없음,없음,없음,없음,없음
218045,없음,없음,"['Spring Boot', 'React']",없음,없음,없음,없음,"['Docker', 'AWS', 'Azure', 'Kubernetes']"
186671,없음,없음,없음,없음,없음,없음,없음,없음
4800,['Kotlin'],없음,없음,없음,없음,없음,['AWS'],없음
109332,없음,['C++'],없음,없음,없음,없음,없음,없음
169420,없음,없음,없음,없음,없음,없음,"['AWS', 'MySQL']",없음
127187,없음,없음,없음,없음,없음,없음,없음,없음
211574,없음,없음,없음,없음,없음,없음,없음,없음
113092,없음,없음,없음,없음,없음,없음,없음,없음
